Sensor Name,Variable,Units,Start Datetime,End Datetime,Mean Value,Min Value,Max Value,Median Value,Standard Dev,Count Records,Location (WKT),Ground Height Above Sea Level,Sensor Height Above Ground,Broker Name,Sensor Centroid Longitude,Sensor Centroid Latitude,Raw ID
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_WEST,Walking,People,2019-01-01,2019-01-02,1.417624521072797,0.0,10.0,1.0,1.7912932540069546,261,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79921
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_3_NORTH,Walking,People,2019-01-01,2019-01-02,6.766283524904215,0.0,61.0,5.0,7.253680079350067,261,POINT(-1.611860451 54.97437481),43.8499984741211,2.0,People Counting API,-1.611860451,54.97437481,79926
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-01-01,2019-01-02,3.0,0.0,22.0,1.0,3.8734779485140383,261,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79919
PER_PEOPLE_USB_LINE_0_WEST,Walking,People,2019-01-01,2019-01-02,0.2175925925925926,0.0,3.0,0.0,0.5642643036641382,216,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79909
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_NORTH,Walking,People,2019-01-01,2019-01-02,0.89272030651341,0.0,10.0,0.0,1.447677713046662,261,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79932
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_SOUTH,Walking,People,2019-01-01,2019-01-02,8.766283524904214,0.0,47.0,4.0,10.216946199138404,261,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79925
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_NORTH,Walking,People,2019-01-01,2019-01-02,6.888888888888889,0.0,38.0,5.0,6.954636199386366,261,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79924
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-01-01,2019-01-02,20.174216027874564,0.0,85.0,11.0,21.88784280629121,287,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79917
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_SOUTH,Walking,People,2019-01-01,2019-01-02,2.072796934865901,0.0,15.0,1.0,3.051045206398105,261,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79931
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_NORTH,Walking,People,2019-01-01,2019-01-02,24.773519163763066,0.0,97.0,17.0,22.01173892907347,287,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79916
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_EAST,Walking,People,2019-01-01,2019-01-02,1.7662835249042146,0.0,11.0,1.0,2.148458678578666,261,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79920
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_NORTH,Walking,People,2019-01-01,2019-01-02,3.2796934865900385,0.0,30.0,2.0,4.5234943836172254,261,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79918
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_SOUTH,Walking,People,2019-01-01,2019-01-02,0.8160919540229885,0.0,10.0,0.0,1.9585478374017828,261,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79923
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_3_SOUTH,Walking,People,2019-01-01,2019-01-02,5.938697318007663,0.0,26.0,4.0,5.717158136136724,261,POINT(-1.611860451 54.97437481),43.8499984741211,2.0,People Counting API,-1.611860451,54.97437481,79927
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_SOUTH,Walking,People,2019-01-01,2019-01-02,1.4482758620689655,0.0,19.0,0.0,3.2261810478931854,261,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79929
PER_PEOPLE_USB_LINE_0_EAST,Walking,People,2019-01-01,2019-01-02,0.0416666666666666,0.0,2.0,0.0,0.2217877697593238,216,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79906
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_NORTH,Walking,People,2019-01-01,2019-01-02,0.7777777777777778,0.0,12.0,0.0,1.8394476006457752,261,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79928
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_NORTH,Walking,People,2019-01-01,2019-01-02,0.6091954022988506,0.0,15.0,0.0,1.877613561400714,261,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79922
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_SOUTH,Walking,People,2019-01-01,2019-01-02,1.6934865900383145,0.0,21.0,0.0,2.846977914559359,261,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79933
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_NORTH,Walking,People,2019-01-01,2019-01-02,2.1494252873563218,0.0,21.0,1.0,3.106767063269177,261,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79930
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_NORTH,Walking,People,2019-01-02,2019-01-03,99.40972222222224,0.0,385.0,45.0,106.56270410175594,288,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79916
PER_PEOPLE_USB_LINE_0_EAST,Walking,People,2019-01-02,2019-01-03,0.3194444444444444,0.0,6.0,0.0,0.8896481132628218,216,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79906
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_NORTH,Walking,People,2019-01-02,2019-01-03,4.114583333333333,0.0,30.0,0.0,6.968485296417643,288,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79928
PER_PEOPLE_USB_LINE_0_WEST,Walking,People,2019-01-02,2019-01-03,0.6944444444444444,0.0,7.0,0.0,1.1093736415397697,216,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79909
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-01-02,2019-01-03,18.99652777777778,0.0,104.0,12.0,20.300776234455927,288,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79919
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_SOUTH,Walking,People,2019-01-02,2019-01-03,5.055555555555555,0.0,50.0,0.0,9.496547455799234,288,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79923
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_SOUTH,Walking,People,2019-01-02,2019-01-03,7.170138888888889,0.0,45.0,1.0,10.79362324516136,288,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79929
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_EAST,Walking,People,2019-01-02,2019-01-03,6.96875,0.0,30.0,5.0,7.176040078990486,288,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79920
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_NORTH,Walking,People,2019-01-02,2019-01-03,48.75347222222222,0.0,208.0,16.5,57.32671644616695,288,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79924
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_NORTH,Walking,People,2019-01-02,2019-01-03,3.6875,0.0,22.0,2.0,4.357255682575138,288,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79932
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_SOUTH,Walking,People,2019-01-02,2019-01-03,13.09027777777778,0.0,65.0,5.0,16.47405923567769,288,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79931
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-01-02,2019-01-03,0.0034722222222222,0.0,1.0,0.0,0.0588231748128382,288,POINT(-1.612206087 54.97480062),44.5499992370605,2.0,People Counting API,-1.612206087,54.97480062,79915
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_SOUTH,Walking,People,2019-01-02,2019-01-03,56.86111111111112,0.0,207.0,16.0,67.31792430028399,288,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79925
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_3_SOUTH,Walking,People,2019-01-02,2019-01-03,24.20138888888889,0.0,114.0,15.0,25.011547294619493,288,POINT(-1.611860451 54.97437481),43.8499984741211,2.0,People Counting API,-1.611860451,54.97437481,79927
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_NORTH,Walking,People,2019-01-02,2019-01-03,19.94097222222222,0.0,83.0,12.5,20.20966460630231,288,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79918
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-01-02,2019-01-03,106.29513888888889,0.0,398.0,41.0,118.5634486899672,288,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79917
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_WEST,Walking,People,2019-01-02,2019-01-03,5.354166666666667,0.0,26.0,4.0,5.943564154706426,288,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79921
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_NORTH,Walking,People,2019-01-02,2019-01-03,4.819444444444445,0.0,41.0,0.0,8.739400546580999,288,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79922
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_SOUTH,Walking,People,2019-01-02,2019-01-03,7.458333333333333,0.0,46.0,3.0,9.260785753799608,288,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79933
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_NORTH,Walking,People,2019-01-02,2019-01-03,10.083333333333334,0.0,49.0,5.5,11.293742121684517,288,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79930
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_3_NORTH,Walking,People,2019-01-02,2019-01-03,27.35763888888889,0.0,96.0,17.0,26.080415384870246,288,POINT(-1.611860451 54.97437481),43.8499984741211,2.0,People Counting API,-1.611860451,54.97437481,79926
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_NORTH,Walking,People,2019-01-03,2019-01-04,91.66666666666669,0.0,343.0,43.0,103.04445507751603,288,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79916
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_NORTH,Walking,People,2019-01-03,2019-01-04,3.6527777777777777,0.0,30.0,0.0,6.315016763904516,288,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79928
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_WEST,Walking,People,2019-01-03,2019-01-04,4.572916666666667,0.0,20.0,3.0,5.156733984019773,288,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79921
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_SOUTH,Walking,People,2019-01-03,2019-01-04,49.53819444444444,0.0,203.0,14.5,60.94605936642274,288,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79925
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_3_NORTH,Walking,People,2019-01-03,2019-01-04,23.35763888888889,0.0,81.0,18.0,22.24954456419374,288,POINT(-1.611860451 54.97437481),43.8499984741211,2.0,People Counting API,-1.611860451,54.97437481,79926
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_SOUTH,Walking,People,2019-01-03,2019-01-04,4.982638888888889,0.0,45.0,0.0,8.875080827966137,288,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79923
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_NORTH,Walking,People,2019-01-03,2019-01-04,43.28472222222222,0.0,180.0,14.0,53.7168713402922,288,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79924
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-01-03,2019-01-04,17.09027777777778,0.0,68.0,11.0,17.74996603848255,288,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79919
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_SOUTH,Walking,People,2019-01-03,2019-01-04,11.208333333333334,0.0,54.0,4.0,14.217006150694628,288,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79931
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_NORTH,Walking,People,2019-01-03,2019-01-04,4.611111111111111,0.0,40.0,0.0,8.439005924139071,288,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79922
PER_PEOPLE_USB_LINE_0_WEST,Walking,People,2019-01-03,2019-01-04,0.8425925925925926,0.0,11.0,0.0,1.4087164964436734,216,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79909
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_EAST,Walking,People,2019-01-03,2019-01-04,6.034722222222222,0.0,27.0,4.0,6.574797413909468,288,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79920
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_SOUTH,Walking,People,2019-01-03,2019-01-04,6.635416666666667,0.0,38.0,3.0,8.31387702671129,288,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79933
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_SOUTH,Walking,People,2019-01-03,2019-01-04,6.927083333333333,0.0,39.0,0.0,10.697784809313976,288,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79929
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_NORTH,Walking,People,2019-01-03,2019-01-04,17.87152777777778,0.0,62.0,12.0,17.853984006045188,288,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79918
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_NORTH,Walking,People,2019-01-03,2019-01-04,3.3125,0.0,21.0,2.0,4.279259979508399,288,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79932
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_3_SOUTH,Walking,People,2019-01-03,2019-01-04,21.104166666666668,0.0,82.0,12.0,21.38347582116725,288,POINT(-1.611860451 54.97437481),43.8499984741211,2.0,People Counting API,-1.611860451,54.97437481,79927
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_NORTH,Walking,People,2019-01-03,2019-01-04,9.47222222222222,0.0,42.0,6.0,10.320855668421832,288,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79930
PER_PEOPLE_USB_LINE_0_EAST,Walking,People,2019-01-03,2019-01-04,0.412037037037037,0.0,4.0,0.0,0.7944503798448744,216,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79906
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-01-03,2019-01-04,96.84375,0.0,374.0,37.5,111.891067572904,288,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79917
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_EAST,Walking,People,2019-01-04,2019-01-05,6.101754385964912,0.0,29.0,5.0,6.187721039201104,285,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79920
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-01-04,2019-01-05,0.0069444444444444,0.0,1.0,0.0,0.0830434773826486,288,POINT(-1.612206087 54.97480062),44.5499992370605,2.0,People Counting API,-1.612206087,54.97480062,79915
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-01-04,2019-01-05,17.25263157894737,0.0,71.0,12.0,17.188103854917326,285,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79919
PER_PEOPLE_USB_LINE_0_WEST,Walking,People,2019-01-04,2019-01-05,1.3103448275862069,0.0,10.0,1.0,1.9076997331599472,87,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79909
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_0_NORTH,Walking,People,2019-01-04,2019-01-05,0.0138888888888888,0.0,3.0,0.0,0.1858206688924951,288,POINT(-1.612206087 54.97480062),44.5499992370605,2.0,People Counting API,-1.612206087,54.97480062,79914
PER_PEOPLE_USB_LINE_0_EAST,Walking,People,2019-01-04,2019-01-05,0.3908045977011494,0.0,4.0,0.0,0.914208681616008,87,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79906
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_NORTH,Walking,People,2019-01-04,2019-01-05,8.512280701754387,0.0,48.0,5.0,9.0311754432144,285,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79930
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_3_SOUTH,Walking,People,2019-01-04,2019-01-05,21.621052631578948,0.0,85.0,16.0,21.08770937326444,285,POINT(-1.611860451 54.97437481),43.8499984741211,2.0,People Counting API,-1.611860451,54.97437481,79927
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_NORTH,Walking,People,2019-01-04,2019-01-05,92.79513888888889,0.0,367.0,50.5,98.80921068027256,288,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79916
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_SOUTH,Walking,People,2019-01-04,2019-01-05,6.252631578947368,0.0,29.0,3.0,7.27789504133489,285,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79933
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_SOUTH,Walking,People,2019-01-04,2019-01-05,10.56842105263158,0.0,58.0,6.0,12.526171309796291,285,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79931
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-01-04,2019-01-05,98.84027777777776,0.0,367.0,47.0,109.4256573606562,288,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79917
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_SOUTH,Walking,People,2019-01-04,2019-01-05,4.382456140350877,0.0,33.0,0.0,7.782867437283121,285,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79923
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_NORTH,Walking,People,2019-01-04,2019-01-05,18.014035087719297,0.0,74.0,13.0,17.024228746695737,285,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79918
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_SOUTH,Walking,People,2019-01-04,2019-01-05,6.326315789473684,0.0,40.0,0.0,10.241068446105654,285,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79929
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_NORTH,Walking,People,2019-01-04,2019-01-05,3.670175438596491,0.0,38.0,0.0,6.496691868357249,285,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79928
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_NORTH,Walking,People,2019-01-04,2019-01-05,4.249122807017544,0.0,46.0,0.0,7.922278664029212,285,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79922
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_6_NORTH,Walking,People,2019-01-04,2019-01-05,3.231578947368421,0.0,21.0,2.0,4.037854124157762,285,POINT(-1.611591104 54.974289267),43.6100006103516,2.0,People Counting API,-1.611591104,54.974289267,79932
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_WEST,Walking,People,2019-01-04,2019-01-05,4.614035087719298,0.0,24.0,3.0,5.15293949823332,285,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79921
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_NORTH,Walking,People,2019-01-04,2019-01-05,41.38541666666666,0.0,183.0,18.0,49.26840528724886,288,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79924
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_SOUTH,Walking,People,2019-01-04,2019-01-05,51.0,0.0,203.0,19.0,60.49018515428763,288,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79925
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_3_NORTH,Walking,People,2019-01-04,2019-01-05,24.635087719298244,0.0,82.0,19.0,22.266491946168724,285,POINT(-1.611860451 54.97437481),43.8499984741211,2.0,People Counting API,-1.611860451,54.97437481,79926
PER_PEOPLE_NORTHUMERLAND_LINE_LONG_DISTANCE_HEAD_1_NORTH,Walking,People,2019-01-05,2019-01-06,42.54861111111112,0.0,183.0,15.0,52.69702841362636,288,POINT(-1.61208364 54.97482275),44.6399993896484,2.0,People Counting API,-1.61208364,54.97482275,79924
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_NORTH,Walking,People,2019-01-05,2019-01-06,16.96875,0.0,67.0,9.0,18.42352047711928,288,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79918
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_2_SOUTH,Walking,People,2019-01-05,2019-01-06,4.642361111111111,0.0,43.0,0.0,9.03161176600395,288,POINT(-1.611496275 54.97409962),43.2900009155273,2.0,People Counting API,-1.611496275,54.97409962,79923
PER_PEOPLE_USB_LINE_0_EAST,Walking,People,2019-01-05,2019-01-06,0.0978260869565217,0.0,3.0,0.0,0.3917569845856543,92,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79906
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_NORTH,Walking,People,2019-01-05,2019-01-06,4.121527777777778,0.0,33.0,0.0,7.490444497959127,288,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79928
PER_PEOPLE_NORTHUMERLAND_LINE_MID_DISTANCE_HEAD_0_NORTH,Walking,People,2019-01-05,2019-01-06,93.82638888888889,0.0,365.0,45.5,99.41958851958864,288,POINT(-1.61206871 54.97464325),44.3199996948242,2.0,People Counting API,-1.61206871,54.97464325,79916
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_4_SOUTH,Walking,People,2019-01-05,2019-01-06,7.434027777777778,0.0,46.0,0.0,12.650585533190222,288,POINT(-1.611581617 54.974203959),43.4799995422363,2.0,People Counting API,-1.611581617,54.974203959,79929
PER_PEOPLE_USB_LINE_0_WEST,Walking,People,2019-01-05,2019-01-06,0.1413043478260869,0.0,2.0,0.0,0.45639232120037,92,POINT(-1.624472886 54.973453509),63.7000007629395,2.0,People Counting API,-1.624472886,54.973453509,79909
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_5_NORTH,Walking,People,2019-01-05,2019-01-06,9.37152777777778,0.0,57.0,5.0,10.780197658428344,288,POINT(-1.611913673 54.974236025),43.7000007629395,2.0,People Counting API,-1.611913673,54.974236025,79930
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_1_WEST,Walking,People,2019-01-05,2019-01-06,5.965277777777778,0.0,30.0,3.0,7.065087475321916,288,POINT(-1.611634033 54.97414192),43.4500007629395,2.0,People Counting API,-1.611634033,54.97414192,79921
PER_PEOPLE_NORTHUMERLAND_LINE_SHORT_DISTANCE_HEAD_0_SOUTH,Walking,People,2019-01-05,2019-01-06,17.42361111111111,0.0,73.0,8.0,19.597718071922127,288,POINT(-1.61177073 54.97404482),43.3899993896484,2.0,People Counting API,-1.61177073,54.97404482,79919
